cat_strategy,mouse_strategy,skill,caught,caught_time,caught_seconds,steps,map
SmartCat,Predictive,dash,1,13,0.0,13,easy
SmartCat,Predictive,dash,1,22,0.0,22,easy
SmartCat,Predictive,dash,1,21,0.0,21,easy
SmartCat,Predictive,dash,1,48,0.0,48,easy
SmartCat,Predictive,dash,1,28,0.0,28,easy
SmartCat,Predictive,dash,1,15,0.0,15,easy
SmartCat,Predictive,dash,1,34,0.0,34,easy
SmartCat,Predictive,dash,1,32,0.0,32,easy
SmartCat,Predictive,dash,1,28,0.0,28,easy
SmartCat,Predictive,dash,1,17,0.0,17,easy
SmartCat,Predictive,dash,1,13,0.0,13,easy
SmartCat,Predictive,dash,1,8,0.0,8,easy
SmartCat,Predictive,dash,1,13,0.0,13,easy
SmartCat,Predictive,dash,1,22,0.0,22,easy
SmartCat,Predictive,dash,1,44,0.0,44,easy
SmartCat,Predictive,dash,1,5,0.0,5,easy
SmartCat,Predictive,dash,1,16,0.0,16,easy
SmartCat,Predictive,dash,1,23,0.0,23,easy
SmartCat,Predictive,dash,1,15,0.0,15,easy
SmartCat,Predictive,dash,1,11,0.0,11,easy
SmartCat,Predictive,dash,1,63,0.0,63,easy
SmartCat,Predictive,dash,1,28,0.0,28,easy
SmartCat,Predictive,dash,1,30,0.0,30,easy
SmartCat,Predictive,dash,1,56,0.0,56,easy
SmartCat,Predictive,dash,1,27,0.0,27,easy
SmartCat,Predictive,dash,1,35,0.0,35,easy
SmartCat,Predictive,dash,1,30,0.0,30,easy
SmartCat,Predictive,dash,1,63,0.0,63,easy
SmartCat,Predictive,dash,1,50,0.0,50,easy
SmartCat,Predictive,dash,1,12,0.0,12,easy
SmartCat,Predictive,dash,1,39,0.0,39,easy
SmartCat,Predictive,dash,1,13,0.0,13,easy
SmartCat,Predictive,dash,1,34,0.0,34,easy
SmartCat,Predictive,dash,1,19,0.0,19,easy
SmartCat,Predictive,dash,1,32,0.0,32,easy
SmartCat,Predictive,dash,1,19,0.0,19,easy
SmartCat,Predictive,dash,1,0,0.0,0,easy
SmartCat,Predictive,dash,1,20,0.0,20,easy
SmartCat,Predictive,dash,1,20,0.0,20,easy
SmartCat,Predictive,dash,1,52,0.0,52,easy
SmartCat,Predictive,dash,1,13,0.0,13,easy
SmartCat,Predictive,dash,1,7,0.0,7,easy
SmartCat,Predictive,dash,1,16,0.0,16,easy
SmartCat,Predictive,dash,1,39,0.0,39,easy
SmartCat,Predictive,dash,1,30,0.0,30,easy
SmartCat,Predictive,dash,1,28,0.0,28,easy
SmartCat,Predictive,dash,1,11,0.0,11,easy
SmartCat,Predictive,dash,1,8,0.0,8,easy
SmartCat,Predictive,dash,1,21,0.0,21,easy
SmartCat,Predictive,dash,1,18,0.0,18,easy
SmartCat,Predictive,shield,1,25,0.0,25,easy
SmartCat,Predictive,shield,1,56,0.0,56,easy
SmartCat,Predictive,shield,1,30,0.0,30,easy
SmartCat,Predictive,shield,1,17,0.0,17,easy
SmartCat,Predictive,shield,1,44,0.0,44,easy
SmartCat,Predictive,shield,1,22,0.0,22,easy
SmartCat,Predictive,shield,1,11,0.0,11,easy
SmartCat,Predictive,shield,1,8,0.0,8,easy
SmartCat,Predictive,shield,1,22,0.0,22,easy
SmartCat,Predictive,shield,1,62,0.0,62,easy
SmartCat,Predictive,shield,1,33,0.0,33,easy
SmartCat,Predictive,shield,1,6,0.0,6,easy
SmartCat,Predictive,shield,1,30,0.0,30,easy
SmartCat,Predictive,shield,1,25,0.0,25,easy
SmartCat,Predictive,shield,1,46,0.0,46,easy
SmartCat,Predictive,shield,1,19,0.0,19,easy
SmartCat,Predictive,shield,1,21,0.0,21,easy
SmartCat,Predictive,shield,1,51,0.0,51,easy
SmartCat,Predictive,shield,1,41,0.0,41,easy
SmartCat,Predictive,shield,1,16,0.0,16,easy
SmartCat,Predictive,shield,1,14,0.0,14,easy
SmartCat,Predictive,shield,1,5,0.0,5,easy
SmartCat,Predictive,shield,1,34,0.0,34,easy
SmartCat,Predictive,shield,1,41,0.0,41,easy
SmartCat,Predictive,shield,1,68,0.0,68,easy
SmartCat,Predictive,shield,1,30,0.0,30,easy
SmartCat,Predictive,shield,1,16,0.0,16,easy
SmartCat,Predictive,shield,1,21,0.0,21,easy
SmartCat,Predictive,shield,1,21,0.0,21,easy
SmartCat,Predictive,shield,1,35,0.0,35,easy
SmartCat,Predictive,shield,1,15,0.0,15,easy
SmartCat,Predictive,shield,1,46,0.0,46,easy
SmartCat,Predictive,shield,1,31,0.0,31,easy
SmartCat,Predictive,shield,1,22,0.0,22,easy
SmartCat,Predictive,shield,1,47,0.0,47,easy
SmartCat,Predictive,shield,1,30,0.0,30,easy
SmartCat,Predictive,shield,1,11,0.0,11,easy
SmartCat,Predictive,shield,1,21,0.0,21,easy
SmartCat,Predictive,shield,1,20,0.0,20,easy
SmartCat,Predictive,shield,1,25,0.0,25,easy
SmartCat,Predictive,shield,1,36,0.0,36,easy
SmartCat,Predictive,shield,1,27,0.0,27,easy
SmartCat,Predictive,shield,1,20,0.0,20,easy
SmartCat,Predictive,shield,1,18,0.0,18,easy
SmartCat,Predictive,shield,1,41,0.0,41,easy
SmartCat,Predictive,shield,1,10,0.0,10,easy
SmartCat,Predictive,shield,1,14,0.0,14,easy
SmartCat,Predictive,shield,1,39,0.0,39,easy
SmartCat,Predictive,shield,1,26,0.0,26,easy
SmartCat,Predictive,shield,1,16,0.0,16,easy
SmartCat,Predictive,teleport,1,31,0.0,31,easy
SmartCat,Predictive,teleport,1,41,0.0,41,easy
SmartCat,Predictive,teleport,1,38,0.0,38,easy
SmartCat,Predictive,teleport,1,22,0.0,22,easy
SmartCat,Predictive,teleport,1,66,0.0,66,easy
SmartCat,Predictive,teleport,1,16,0.0,16,easy
SmartCat,Predictive,teleport,1,38,0.0,38,easy
SmartCat,Predictive,teleport,1,30,0.0,30,easy
SmartCat,Predictive,teleport,1,38,0.0,38,easy
SmartCat,Predictive,teleport,1,45,0.0,45,easy
SmartCat,Predictive,teleport,1,34,0.0,34,easy
SmartCat,Predictive,teleport,1,25,0.0,25,easy
SmartCat,Predictive,teleport,1,33,0.0,33,easy
SmartCat,Predictive,teleport,1,62,0.0,62,easy
SmartCat,Predictive,teleport,1,37,0.0,37,easy
SmartCat,Predictive,teleport,1,67,0.0,67,easy
SmartCat,Predictive,teleport,1,43,0.0,43,easy
SmartCat,Predictive,teleport,1,50,0.0,50,easy
SmartCat,Predictive,teleport,1,34,0.0,34,easy
SmartCat,Predictive,teleport,1,29,0.0,29,easy
SmartCat,Predictive,teleport,1,39,0.0,39,easy
SmartCat,Predictive,teleport,1,61,0.0,61,easy
SmartCat,Predictive,teleport,1,25,0.0,25,easy
SmartCat,Predictive,teleport,1,17,0.0,17,easy
SmartCat,Predictive,teleport,1,10,0.0,10,easy
SmartCat,Predictive,teleport,1,35,0.0,35,easy
SmartCat,Predictive,teleport,1,22,0.0,22,easy
SmartCat,Predictive,teleport,1,18,0.0,18,easy
SmartCat,Predictive,teleport,1,30,0.0,30,easy
SmartCat,Predictive,teleport,1,28,0.0,28,easy
SmartCat,Predictive,teleport,1,22,0.0,22,easy
SmartCat,Predictive,teleport,1,35,0.0,35,easy
SmartCat,Predictive,teleport,1,38,0.0,38,easy
SmartCat,Predictive,teleport,1,23,0.0,23,easy
SmartCat,Predictive,teleport,1,49,0.0,49,easy
SmartCat,Predictive,teleport,1,23,0.0,23,easy
SmartCat,Predictive,teleport,1,41,0.0,41,easy
SmartCat,Predictive,teleport,1,17,0.0,17,easy
SmartCat,Predictive,teleport,1,33,0.0,33,easy
SmartCat,Predictive,teleport,1,20,0.0,20,easy
SmartCat,Predictive,teleport,1,2,0.0,2,easy
SmartCat,Predictive,teleport,1,29,0.0,29,easy
SmartCat,Predictive,teleport,1,23,0.0,23,easy
SmartCat,Predictive,teleport,1,36,0.0,36,easy
SmartCat,Predictive,teleport,1,15,0.0,15,easy
SmartCat,Predictive,teleport,1,33,0.0,33,easy
SmartCat,Predictive,teleport,1,35,0.0,35,easy
SmartCat,Predictive,teleport,1,25,0.0,25,easy
SmartCat,Predictive,teleport,1,55,0.0,55,easy
SmartCat,Predictive,teleport,1,19,0.0,19,easy
SmartCat,Predictive,smoke,1,24,0.0,24,easy
SmartCat,Predictive,smoke,1,19,0.0,19,easy
SmartCat,Predictive,smoke,1,54,0.0,54,easy
SmartCat,Predictive,smoke,1,22,0.0,22,easy
SmartCat,Predictive,smoke,1,16,0.0,16,easy
SmartCat,Predictive,smoke,1,0,0.0,0,easy
SmartCat,Predictive,smoke,1,24,0.0,24,easy
SmartCat,Predictive,smoke,1,3,0.0,3,easy
SmartCat,Predictive,smoke,1,23,0.0,23,easy
SmartCat,Predictive,smoke,1,15,0.0,15,easy
SmartCat,Predictive,smoke,1,43,0.0,43,easy
SmartCat,Predictive,smoke,1,22,0.0,22,easy
SmartCat,Predictive,smoke,1,31,0.0,31,easy
SmartCat,Predictive,smoke,1,36,0.0,36,easy
SmartCat,Predictive,smoke,1,19,0.0,19,easy
SmartCat,Predictive,smoke,1,25,0.0,25,easy
SmartCat,Predictive,smoke,1,95,0.0,95,easy
SmartCat,Predictive,smoke,1,24,0.0,24,easy
SmartCat,Predictive,smoke,1,20,0.0,20,easy
SmartCat,Predictive,smoke,1,11,0.0,11,easy
SmartCat,Predictive,smoke,1,28,0.0,28,easy
SmartCat,Predictive,smoke,1,47,0.0,47,easy
SmartCat,Predictive,smoke,1,19,0.0,19,easy
SmartCat,Predictive,smoke,1,23,0.0,23,easy
SmartCat,Predictive,smoke,1,22,0.0,22,easy
SmartCat,Predictive,smoke,1,25,0.0,25,easy
SmartCat,Predictive,smoke,1,24,0.0,24,easy
SmartCat,Predictive,smoke,1,13,0.0,13,easy
SmartCat,Predictive,smoke,1,65,0.0,65,easy
SmartCat,Predictive,smoke,1,18,0.0,18,easy
SmartCat,Predictive,smoke,1,35,0.0,35,easy
SmartCat,Predictive,smoke,1,44,0.0,44,easy
SmartCat,Predictive,smoke,1,0,0.0,0,easy
SmartCat,Predictive,smoke,1,17,0.0,17,easy
SmartCat,Predictive,smoke,1,34,0.0,34,easy
SmartCat,Predictive,smoke,1,27,0.0,27,easy
SmartCat,Predictive,smoke,1,13,0.0,13,easy
SmartCat,Predictive,smoke,1,12,0.0,12,easy
SmartCat,Predictive,smoke,1,23,0.0,23,easy
SmartCat,Predictive,smoke,1,22,0.0,22,easy
SmartCat,Predictive,smoke,1,25,0.0,25,easy
SmartCat,Predictive,smoke,1,25,0.0,25,easy
SmartCat,Predictive,smoke,1,17,0.0,17,easy
SmartCat,Predictive,smoke,1,0,0.0,0,easy
SmartCat,Predictive,smoke,1,9,0.0,9,easy
SmartCat,Predictive,smoke,1,21,0.0,21,easy
SmartCat,Predictive,smoke,1,12,0.0,12,easy
SmartCat,Predictive,smoke,1,15,0.0,15,easy
SmartCat,Predictive,smoke,1,33,0.0,33,easy
SmartCat,Predictive,smoke,1,98,0.0,98,easy
SmartCat,Predictive,none,1,17,0.0,17,easy
SmartCat,Predictive,none,1,25,0.0,25,easy
SmartCat,Predictive,none,1,46,0.0,46,easy
SmartCat,Predictive,none,1,24,0.0,24,easy
SmartCat,Predictive,none,1,0,0.0,0,easy
SmartCat,Predictive,none,1,5,0.0,5,easy
SmartCat,Predictive,none,1,15,0.0,15,easy
SmartCat,Predictive,none,1,22,0.0,22,easy
SmartCat,Predictive,none,1,25,0.0,25,easy
SmartCat,Predictive,none,1,32,0.0,32,easy
SmartCat,Predictive,none,1,7,0.0,7,easy
SmartCat,Predictive,none,1,25,0.0,25,easy
SmartCat,Predictive,none,1,19,0.0,19,easy
SmartCat,Predictive,none,1,15,0.0,15,easy
SmartCat,Predictive,none,1,0,0.0,0,easy
SmartCat,Predictive,none,1,17,0.0,17,easy
SmartCat,Predictive,none,1,18,0.0,18,easy
SmartCat,Predictive,none,1,26,0.0,26,easy
SmartCat,Predictive,none,1,22,0.0,22,easy
SmartCat,Predictive,none,1,27,0.0,27,easy
SmartCat,Predictive,none,1,19,0.0,19,easy
SmartCat,Predictive,none,1,13,0.0,13,easy
SmartCat,Predictive,none,1,10,0.0,10,easy
SmartCat,Predictive,none,1,36,0.0,36,easy
SmartCat,Predictive,none,1,28,0.0,28,easy
SmartCat,Predictive,none,1,1,0.0,1,easy
SmartCat,Predictive,none,1,40,0.0,40,easy
SmartCat,Predictive,none,1,34,0.0,34,easy
SmartCat,Predictive,none,1,33,0.0,33,easy
SmartCat,Predictive,none,1,21,0.0,21,easy
SmartCat,Predictive,none,1,28,0.0,28,easy
SmartCat,Predictive,none,1,15,0.0,15,easy
SmartCat,Predictive,none,1,48,0.0,48,easy
SmartCat,Predictive,none,1,24,0.0,24,easy
SmartCat,Predictive,none,1,2,0.0,2,easy
SmartCat,Predictive,none,1,30,0.0,30,easy
SmartCat,Predictive,none,1,39,0.0,39,easy
SmartCat,Predictive,none,1,33,0.0,33,easy
SmartCat,Predictive,none,1,88,0.0,88,easy
SmartCat,Predictive,none,1,31,0.0,31,easy
SmartCat,Predictive,none,1,37,0.0,37,easy
SmartCat,Predictive,none,1,20,0.0,20,easy
SmartCat,Predictive,none,1,32,0.0,32,easy
SmartCat,Predictive,none,1,64,0.0,64,easy
SmartCat,Predictive,none,1,25,0.0,25,easy
SmartCat,Predictive,none,1,10,0.0,10,easy
SmartCat,Predictive,none,1,15,0.0,15,easy
SmartCat,Predictive,none,1,14,0.0,14,easy
SmartCat,Predictive,none,1,24,0.0,24,easy
SmartCat,Predictive,none,1,56,0.0,56,easy
SmartCat,Predictive,dash,1,18,0.0,18,hard
SmartCat,Predictive,dash,1,30,0.0,30,hard
SmartCat,Predictive,dash,1,47,0.0,47,hard
SmartCat,Predictive,dash,1,22,0.0,22,hard
SmartCat,Predictive,dash,1,9,0.0,9,hard
SmartCat,Predictive,dash,1,63,0.0,63,hard
SmartCat,Predictive,dash,1,50,0.0,50,hard
SmartCat,Predictive,dash,1,29,0.0,29,hard
SmartCat,Predictive,dash,1,16,0.0,16,hard
SmartCat,Predictive,dash,1,31,0.0,31,hard
SmartCat,Predictive,dash,1,32,0.0,32,hard
SmartCat,Predictive,dash,1,40,0.0,40,hard
SmartCat,Predictive,dash,1,30,0.0,30,hard
SmartCat,Predictive,dash,1,20,0.0,20,hard
SmartCat,Predictive,dash,1,17,0.0,17,hard
SmartCat,Predictive,dash,1,12,0.0,12,hard
SmartCat,Predictive,dash,1,44,0.0,44,hard
SmartCat,Predictive,dash,1,51,0.01,51,hard
SmartCat,Predictive,dash,1,45,0.0,45,hard
SmartCat,Predictive,dash,1,53,0.0,53,hard
SmartCat,Predictive,dash,1,25,0.0,25,hard
SmartCat,Predictive,dash,1,27,0.0,27,hard
SmartCat,Predictive,dash,1,36,0.0,36,hard
SmartCat,Predictive,dash,1,22,0.0,22,hard
SmartCat,Predictive,dash,1,52,0.0,52,hard
SmartCat,Predictive,dash,1,22,0.0,22,hard
SmartCat,Predictive,dash,1,63,0.01,63,hard
SmartCat,Predictive,dash,1,22,0.0,22,hard
SmartCat,Predictive,dash,1,32,0.0,32,hard
SmartCat,Predictive,dash,1,61,0.0,61,hard
SmartCat,Predictive,dash,1,25,0.0,25,hard
SmartCat,Predictive,dash,1,20,0.0,20,hard
SmartCat,Predictive,dash,0,-1,-1,200,hard
SmartCat,Predictive,dash,1,9,0.0,9,hard
SmartCat,Predictive,dash,1,33,0.0,33,hard
SmartCat,Predictive,dash,1,25,0.0,25,hard
SmartCat,Predictive,dash,1,21,0.0,21,hard
SmartCat,Predictive,dash,1,24,0.0,24,hard
SmartCat,Predictive,dash,1,30,0.0,30,hard
SmartCat,Predictive,dash,1,44,0.0,44,hard
SmartCat,Predictive,dash,1,31,0.0,31,hard
SmartCat,Predictive,dash,1,36,0.0,36,hard
SmartCat,Predictive,dash,1,32,0.0,32,hard
SmartCat,Predictive,dash,1,15,0.0,15,hard
SmartCat,Predictive,dash,1,37,0.0,37,hard
SmartCat,Predictive,dash,1,57,0.01,57,hard
SmartCat,Predictive,dash,1,28,0.0,28,hard
SmartCat,Predictive,dash,1,19,0.0,19,hard
SmartCat,Predictive,dash,1,42,0.0,42,hard
SmartCat,Predictive,dash,1,19,0.0,19,hard
SmartCat,Predictive,shield,1,97,0.01,97,hard
SmartCat,Predictive,shield,1,20,0.0,20,hard
SmartCat,Predictive,shield,1,47,0.0,47,hard
SmartCat,Predictive,shield,1,55,0.0,55,hard
SmartCat,Predictive,shield,1,23,0.0,23,hard
SmartCat,Predictive,shield,1,21,0.0,21,hard
SmartCat,Predictive,shield,1,27,0.0,27,hard
SmartCat,Predictive,shield,1,29,0.0,29,hard
SmartCat,Predictive,shield,1,29,0.0,29,hard
SmartCat,Predictive,shield,0,-1,-1,200,hard
SmartCat,Predictive,shield,1,27,0.0,27,hard
SmartCat,Predictive,shield,1,49,0.0,49,hard
SmartCat,Predictive,shield,1,35,0.0,35,hard
SmartCat,Predictive,shield,1,45,0.0,45,hard
SmartCat,Predictive,shield,1,33,0.0,33,hard
SmartCat,Predictive,shield,1,49,0.0,49,hard
SmartCat,Predictive,shield,1,35,0.0,35,hard
SmartCat,Predictive,shield,1,96,0.01,96,hard
SmartCat,Predictive,shield,1,32,0.0,32,hard
SmartCat,Predictive,shield,1,9,0.0,9,hard
SmartCat,Predictive,shield,1,46,0.0,46,hard
SmartCat,Predictive,shield,1,35,0.0,35,hard
SmartCat,Predictive,shield,1,21,0.0,21,hard
SmartCat,Predictive,shield,1,90,0.0,90,hard
SmartCat,Predictive,shield,1,42,0.0,42,hard
SmartCat,Predictive,shield,1,33,0.0,33,hard
SmartCat,Predictive,shield,1,20,0.0,20,hard
SmartCat,Predictive,shield,1,18,0.0,18,hard
SmartCat,Predictive,shield,1,15,0.0,15,hard
SmartCat,Predictive,shield,1,35,0.0,35,hard
SmartCat,Predictive,shield,1,50,0.0,50,hard
SmartCat,Predictive,shield,0,-1,-1,200,hard
SmartCat,Predictive,shield,1,39,0.0,39,hard
SmartCat,Predictive,shield,1,34,0.0,34,hard
SmartCat,Predictive,shield,1,68,0.0,68,hard
SmartCat,Predictive,shield,1,13,0.0,13,hard
SmartCat,Predictive,shield,1,10,0.0,10,hard
SmartCat,Predictive,shield,1,24,0.0,24,hard
SmartCat,Predictive,shield,1,75,0.0,75,hard
SmartCat,Predictive,shield,1,40,0.0,40,hard
SmartCat,Predictive,shield,1,94,0.01,94,hard
SmartCat,Predictive,shield,1,29,0.0,29,hard
SmartCat,Predictive,shield,0,-1,-1,200,hard
SmartCat,Predictive,shield,1,22,0.0,22,hard
SmartCat,Predictive,shield,1,30,0.0,30,hard
SmartCat,Predictive,shield,1,26,0.0,26,hard
SmartCat,Predictive,shield,1,51,0.0,51,hard
SmartCat,Predictive,shield,1,19,0.0,19,hard
SmartCat,Predictive,shield,1,15,0.0,15,hard
SmartCat,Predictive,shield,1,14,0.0,14,hard
SmartCat,Predictive,teleport,1,89,0.0,89,hard
SmartCat,Predictive,teleport,1,17,0.0,17,hard
SmartCat,Predictive,teleport,1,36,0.01,36,hard
SmartCat,Predictive,teleport,1,31,0.0,31,hard
SmartCat,Predictive,teleport,1,17,0.0,17,hard
SmartCat,Predictive,teleport,1,15,0.0,15,hard
SmartCat,Predictive,teleport,1,19,0.0,19,hard
SmartCat,Predictive,teleport,1,23,0.0,23,hard
SmartCat,Predictive,teleport,1,44,0.0,44,hard
SmartCat,Predictive,teleport,1,14,0.0,14,hard
SmartCat,Predictive,teleport,1,60,0.0,60,hard
SmartCat,Predictive,teleport,1,25,0.0,25,hard
SmartCat,Predictive,teleport,1,77,0.0,77,hard
SmartCat,Predictive,teleport,1,16,0.0,16,hard
SmartCat,Predictive,teleport,1,33,0.0,33,hard
SmartCat,Predictive,teleport,1,15,0.0,15,hard
SmartCat,Predictive,teleport,1,20,0.0,20,hard
SmartCat,Predictive,teleport,1,57,0.0,57,hard
SmartCat,Predictive,teleport,1,38,0.0,38,hard
SmartCat,Predictive,teleport,1,26,0.0,26,hard
SmartCat,Predictive,teleport,1,48,0.0,48,hard
SmartCat,Predictive,teleport,1,28,0.0,28,hard
SmartCat,Predictive,teleport,1,70,0.01,70,hard
SmartCat,Predictive,teleport,1,60,0.0,60,hard
SmartCat,Predictive,teleport,1,26,0.0,26,hard
SmartCat,Predictive,teleport,1,22,0.0,22,hard
SmartCat,Predictive,teleport,1,19,0.0,19,hard
SmartCat,Predictive,teleport,1,91,0.0,91,hard
SmartCat,Predictive,teleport,1,18,0.0,18,hard
SmartCat,Predictive,teleport,1,53,0.0,53,hard
SmartCat,Predictive,teleport,1,15,0.0,15,hard
SmartCat,Predictive,teleport,1,42,0.0,42,hard
SmartCat,Predictive,teleport,1,13,0.0,13,hard
SmartCat,Predictive,teleport,1,65,0.0,65,hard
SmartCat,Predictive,teleport,1,31,0.0,31,hard
SmartCat,Predictive,teleport,1,17,0.0,17,hard
SmartCat,Predictive,teleport,1,18,0.0,18,hard
SmartCat,Predictive,teleport,1,49,0.0,49,hard
SmartCat,Predictive,teleport,1,58,0.0,58,hard
SmartCat,Predictive,teleport,1,36,0.0,36,hard
SmartCat,Predictive,teleport,1,68,0.0,68,hard
SmartCat,Predictive,teleport,1,75,0.0,75,hard
SmartCat,Predictive,teleport,1,37,0.0,37,hard
SmartCat,Predictive,teleport,1,16,0.0,16,hard
SmartCat,Predictive,teleport,1,19,0.0,19,hard
SmartCat,Predictive,teleport,1,40,0.0,40,hard
SmartCat,Predictive,teleport,1,31,0.0,31,hard
SmartCat,Predictive,teleport,1,55,0.0,55,hard
SmartCat,Predictive,teleport,1,25,0.0,25,hard
SmartCat,Predictive,teleport,1,0,0.0,0,hard
SmartCat,Predictive,smoke,1,38,0.0,38,hard
SmartCat,Predictive,smoke,1,18,0.0,18,hard
SmartCat,Predictive,smoke,1,50,0.0,50,hard
SmartCat,Predictive,smoke,1,17,0.0,17,hard
SmartCat,Predictive,smoke,1,77,0.0,77,hard
SmartCat,Predictive,smoke,1,30,0.0,30,hard
SmartCat,Predictive,smoke,1,42,0.0,42,hard
SmartCat,Predictive,smoke,1,77,0.0,77,hard
SmartCat,Predictive,smoke,1,0,0.0,0,hard
SmartCat,Predictive,smoke,1,51,0.0,51,hard
SmartCat,Predictive,smoke,1,28,0.0,28,hard
SmartCat,Predictive,smoke,1,11,0.0,11,hard
SmartCat,Predictive,smoke,1,55,0.01,55,hard
SmartCat,Predictive,smoke,1,30,0.0,30,hard
SmartCat,Predictive,smoke,1,34,0.0,34,hard
SmartCat,Predictive,smoke,1,35,0.0,35,hard
SmartCat,Predictive,smoke,1,9,0.0,9,hard
SmartCat,Predictive,smoke,1,43,0.0,43,hard
SmartCat,Predictive,smoke,1,26,0.0,26,hard
SmartCat,Predictive,smoke,1,35,0.0,35,hard
SmartCat,Predictive,smoke,1,26,0.0,26,hard
SmartCat,Predictive,smoke,1,43,0.0,43,hard
SmartCat,Predictive,smoke,1,46,0.0,46,hard
SmartCat,Predictive,smoke,1,13,0.0,13,hard
SmartCat,Predictive,smoke,1,36,0.0,36,hard
SmartCat,Predictive,smoke,1,27,0.0,27,hard
SmartCat,Predictive,smoke,1,34,0.0,34,hard
SmartCat,Predictive,smoke,1,60,0.0,60,hard
SmartCat,Predictive,smoke,1,55,0.01,55,hard
SmartCat,Predictive,smoke,1,62,0.0,62,hard
SmartCat,Predictive,smoke,1,17,0.0,17,hard
SmartCat,Predictive,smoke,1,55,0.0,55,hard
SmartCat,Predictive,smoke,1,14,0.0,14,hard
SmartCat,Predictive,smoke,1,35,0.0,35,hard
SmartCat,Predictive,smoke,1,42,0.0,42,hard
SmartCat,Predictive,smoke,1,13,0.0,13,hard
SmartCat,Predictive,smoke,1,33,0.0,33,hard
SmartCat,Predictive,smoke,1,31,0.0,31,hard
SmartCat,Predictive,smoke,1,33,0.0,33,hard
SmartCat,Predictive,smoke,1,42,0.0,42,hard
SmartCat,Predictive,smoke,1,24,0.0,24,hard
SmartCat,Predictive,smoke,1,17,0.0,17,hard
SmartCat,Predictive,smoke,1,19,0.0,19,hard
SmartCat,Predictive,smoke,1,36,0.0,36,hard
SmartCat,Predictive,smoke,1,72,0.0,72,hard
SmartCat,Predictive,smoke,1,24,0.0,24,hard
SmartCat,Predictive,smoke,1,31,0.0,31,hard
SmartCat,Predictive,smoke,1,58,0.01,58,hard
SmartCat,Predictive,smoke,1,32,0.0,32,hard
SmartCat,Predictive,smoke,1,27,0.0,27,hard
SmartCat,Predictive,none,1,13,0.0,13,hard
SmartCat,Predictive,none,1,26,0.0,26,hard
SmartCat,Predictive,none,1,53,0.0,53,hard
SmartCat,Predictive,none,1,21,0.0,21,hard
SmartCat,Predictive,none,1,32,0.0,32,hard
SmartCat,Predictive,none,1,23,0.0,23,hard
SmartCat,Predictive,none,1,16,0.0,16,hard
SmartCat,Predictive,none,1,52,0.0,52,hard
SmartCat,Predictive,none,1,12,0.0,12,hard
SmartCat,Predictive,none,1,44,0.0,44,hard
SmartCat,Predictive,none,1,41,0.0,41,hard
SmartCat,Predictive,none,1,53,0.0,53,hard
SmartCat,Predictive,none,1,51,0.0,51,hard
SmartCat,Predictive,none,1,24,0.0,24,hard
SmartCat,Predictive,none,1,87,0.0,87,hard
SmartCat,Predictive,none,1,16,0.0,16,hard
SmartCat,Predictive,none,1,41,0.0,41,hard
SmartCat,Predictive,none,1,37,0.0,37,hard
SmartCat,Predictive,none,1,34,0.0,34,hard
SmartCat,Predictive,none,1,31,0.0,31,hard
SmartCat,Predictive,none,1,63,0.0,63,hard
SmartCat,Predictive,none,1,48,0.0,48,hard
SmartCat,Predictive,none,1,62,0.0,62,hard
SmartCat,Predictive,none,1,73,0.0,73,hard
SmartCat,Predictive,none,1,25,0.0,25,hard
SmartCat,Predictive,none,1,84,0.0,84,hard
SmartCat,Predictive,none,1,36,0.0,36,hard
SmartCat,Predictive,none,1,34,0.0,34,hard
SmartCat,Predictive,none,1,84,0.0,84,hard
SmartCat,Predictive,none,1,39,0.0,39,hard
SmartCat,Predictive,none,1,49,0.0,49,hard
SmartCat,Predictive,none,1,17,0.0,17,hard
SmartCat,Predictive,none,1,38,0.0,38,hard
SmartCat,Predictive,none,1,42,0.0,42,hard
SmartCat,Predictive,none,1,23,0.0,23,hard
SmartCat,Predictive,none,1,61,0.0,61,hard
SmartCat,Predictive,none,1,11,0.0,11,hard
SmartCat,Predictive,none,1,48,0.0,48,hard
SmartCat,Predictive,none,1,52,0.0,52,hard
SmartCat,Predictive,none,1,26,0.0,26,hard
SmartCat,Predictive,none,1,76,0.0,76,hard
SmartCat,Predictive,none,1,33,0.0,33,hard
SmartCat,Predictive,none,1,49,0.0,49,hard
SmartCat,Predictive,none,1,19,0.0,19,hard
SmartCat,Predictive,none,0,-1,-1,201,hard
SmartCat,Predictive,none,1,14,0.0,14,hard
SmartCat,Predictive,none,1,12,0.0,12,hard
SmartCat,Predictive,none,1,27,0.0,27,hard
SmartCat,Predictive,none,1,63,0.0,63,hard
SmartCat,Predictive,none,1,29,0.0,29,hard
PredictiveCat,Predictive,dash,1,20,0.0,20,easy
PredictiveCat,Predictive,dash,1,18,0.0,18,easy
PredictiveCat,Predictive,dash,1,88,0.01,88,easy
PredictiveCat,Predictive,dash,1,64,0.01,64,easy
PredictiveCat,Predictive,dash,1,51,0.0,51,easy
PredictiveCat,Predictive,dash,1,80,0.01,80,easy
PredictiveCat,Predictive,dash,1,75,0.01,75,easy
PredictiveCat,Predictive,dash,1,49,0.0,49,easy
PredictiveCat,Predictive,dash,0,-1,-1,200,easy
PredictiveCat,Predictive,dash,1,74,0.01,74,easy
PredictiveCat,Predictive,dash,0,-1,-1,200,easy
PredictiveCat,Predictive,dash,0,-1,-1,200,easy
